show_id,type,title,director,country,date_added,release_year,rating,listed_in,duration_min,seasons_count,year_added,month_added
s7683,Movie,Ottaal,Jayaraj Rajasekharan Nair,India,2017-03-15,2014,TV-PG,"Dramas, International Movies",88,0,2017,March
s7684,Movie,Our Godfather,"Mark Franchetti, Andrew Meier",United Kingdom,2019-09-10,2019,TV-MA,"Documentaries, International Movies",93,0,2019,September
s7685,Movie,Our House,Anthony Scott Burns,Canada,2020-06-01,2018,PG-13,"Horror Movies, Thrillers",90,0,2020,June
s7687,Movie,Outlawed,"Adam Collins, Luke Radford",United Kingdom,2019-02-15,2018,TV-MA,Action & Adventure,102,0,2019,February
s7688,Movie,P,Paul Spurrier,United Kingdom,2019-05-31,2006,TV-MA,"Horror Movies, International Movies",105,0,2019,May
s7689,Movie,P Se PM Tak,Kundan Shah,India,2018-08-01,2015,TV-14,"Comedies, Independent Movies, International Movies",117,0,2018,August
s7691,Movie,P.S. I Love You,Richard LaGravenese,United States,2019-04-01,2007,PG-13,"Dramas, Romantic Movies",126,0,2019,April
s7692,Movie,Paathi,Chandran Narikode,India,2018-07-01,2017,TV-14,"Dramas, International Movies",89,0,2018,July
s7693,Movie,Pablo Escobar: Angel or Demon?,Jorge Granier,Venezuela,2018-03-23,2007,NR,"Documentaries, International Movies",82,0,2018,March
s7695,Movie,Pahuyut Fighting Beat,Piti Jaturaphat,Thailand,2018-07-26,2007,TV-MA,"Action & Adventure, International Movies",82,0,2018,July
s7696,Movie,Paid in Full,Charles Stone III,United States,2019-11-01,2002,R,"Action & Adventure, Dramas",98,0,2019,November
s7697,Movie,Paint It Black,Amber Tamblyn,United States,2018-02-01,2016,R,Dramas,96,0,2018,February
s7698,Movie,Painted Faces,Alex Law,Hong Kong,2018-08-16,1988,TV-PG,"Dramas, International Movies",108,0,2018,August
s7700,Movie,Palio,Cosima Spender,United Kingdom,2016-06-30,2015,TV-14,"Documentaries, International Movies, Sports Movies",91,0,2016,June
s7701,Movie,Palm Trees in the Snow,Fernando González Molina,Spain,2016-05-01,2015,TV-MA,"Dramas, International Movies, Romantic Movies",163,0,2016,May
s7702,Movie,Panic Room,David Fincher,United States,2019-08-01,2002,R,Thrillers,112,0,2019,August
s7703,Movie,Papa the Great,Bhagyaraj,India,2017-12-08,2000,TV-PG,"Comedies, Dramas, International Movies",137,0,2017,December
s7704,Movie,Paper Year,Rebecca Addelman,Canada,2019-04-20,2018,TV-MA,"Dramas, Independent Movies, Romantic Movies",89,0,2019,April
s7705,Movie,Paranormal Activity,Oren Peli,United States,2020-01-01,2007,R,"Horror Movies, Thrillers",86,0,2020,January
s7707,Movie,Pardes,Subhash Ghai,India,2018-03-01,1997,TV-14,"Dramas, International Movies, Romantic Movies",187,0,2018,March
s7708,Movie,Pareeth Pandaari,Gafoor Y. Elliyaas,India,2018-07-01,2017,TV-PG,"Dramas, Independent Movies, International Movies",109,0,2018,July
s7709,Movie,Paris Is Burning,Jennie Livingston,United States,2017-02-01,1990,R,"Classic Movies, Cult Movies, Documentaries",77,0,2017,February
s7712,Movie,Passenger 57,Kevin Hooks,United States,2021-01-01,1992,R,Action & Adventure,84,0,2021,January
s7713,Movie,Patiala House,Nikhil Advani,India,2017-10-22,2011,TV-PG,"Dramas, International Movies, Sports Movies",140,0,2017,October
s7714,Movie,Patient Seventeen,Jeremy Kenyon Lockyer Corbell,United States,2018-01-29,2017,TV-14,Documentaries,68,0,2018,January
s7715,Movie,Patriot Games,Phillip Noyce,United States,2020-01-01,1992,R,Action & Adventure,117,0,2020,January
s7716,Movie,Patron Mutlu Son Istiyor,Kıvanç Baruönü,Turkey,2017-03-10,2014,TV-MA,"Comedies, International Movies, Romantic Movies",105,0,2017,March
s7717,Movie,Paul Blart: Mall Cop,Steve Carr,United States,2020-11-01,2009,PG,"Action & Adventure, Comedies",91,0,2020,November
s7718,Movie,Paulettante Veedu,Dileep Narayanan,India,2018-07-01,2016,TV-14,"Dramas, International Movies",104,0,2018,July
s7720,Movie,Paying Guests,Paritosh Painter,India,2018-07-01,2009,TV-14,"Comedies, International Movies",114,0,2018,July
s7721,Movie,Pee Mak,Banjong Pisanthanakun,Thailand,2018-09-01,2013,TV-MA,"Comedies, Horror Movies, International Movies",112,0,2018,September
s7734,Movie,Phamous,Karan Lalit Butani,Unknown,2019-12-31,2018,TV-MA,"Dramas, International Movies, Thrillers",108,0,2019,December
s7723,Movie,Pee-wee's Playhouse: Christmas Special,"Paul Reubens, Wayne Orr",United States,2014-12-18,1988,TV-PG,Movies,48,0,2014,December
s7724,Movie,Pekak,Mohd Khairul Azri Bin Md Noor,Malaysia,2017-08-25,2016,TV-MA,"Dramas, International Movies",95,0,2017,August
s7725,Movie,Penelope,Mark Palansky,United Kingdom,2019-04-01,2006,PG,"Children & Family Movies, Comedies, Romantic Movies",89,0,2019,April
s7727,Movie,People You May Know,J.C. Falcón,United States,2017-02-28,2016,TV-MA,"Dramas, LGBTQ Movies",108,0,2017,February
s7728,Movie,Perfect Bid: The Contestant Who Knew Too Much,C.J. Wallis,Canada,2019-04-30,2017,TV-MA,Documentaries,72,0,2019,April
s7729,Movie,Perfect Stranger,James Foley,United States,2019-01-01,2007,R,Thrillers,109,0,2019,January
s7731,Movie,Personal Shopper,Olivier Assayas,France,2019-02-01,2016,R,"Dramas, International Movies, Thrillers",105,0,2019,February
s7732,Movie,Peter and the Farm,Tony Stone,United States,2017-03-09,2016,TV-MA,Documentaries,92,0,2017,March
s7733,Movie,Peter Rabbit,Will Gluck,United States,2018-08-18,2018,PG,"Children & Family Movies, Comedies",95,0,2018,August
s7735,Movie,Phantom Boy,"Jean-Loup Felicioli, Alain Gagnol",France,2017-10-01,2015,PG,"Action & Adventure, Dramas, International Movies",85,0,2017,October
s7736,Movie,Philadelphia,Jonathan Demme,United States,2019-07-01,1993,PG-13,"Classic Movies, Dramas, LGBTQ Movies",126,0,2019,July
s7737,Movie,Phir Se,"Ajay Bhuyan, Kunal Kohli",India,2018-01-15,2015,TV-14,"International Movies, Romantic Movies",118,0,2018,January
s7738,Movie,Phobia 2,"Banjong Pisanthanakun, Paween Purikitpanya, Songyos Sugmakanan, Parkpoom Wongpoom, Visute Poolvoralaks",Thailand,2018-09-05,2009,TV-MA,"Horror Movies, International Movies",125,0,2018,September
s7739,Movie,Phone Swap,Kunle Afolayan,Nigeria,2019-09-01,2012,TV-14,"Comedies, International Movies, Romantic Movies",112,0,2019,September
s7740,Movie,Phullu,Abhishek Saxena,India,2019-12-31,2017,TV-14,"Dramas, Independent Movies, International Movies",96,0,2019,December
s7741,Movie,Pick of the Litter,"Dana Nachman, Don Hardy Jr.",United States,2020-08-02,2018,TV-PG,"Children & Family Movies, Documentaries",81,0,2020,August
s7742,Movie,Pierre Jackson,Christopher Nolen,United States,2019-06-29,2018,TV-MA,Romantic Movies,81,0,2019,June
s7743,Movie,Pimpal,Gajendra Ahire,India,2018-11-15,2017,TV-PG,"Dramas, Independent Movies, International Movies",92,0,2018,November
s7744,TV Show,Pioneers of African-American Cinema,"Oscar Micheaux, Spencer Williams, Richard E. Norman, Richard Maurice",United States,2017-02-01,1946,TV-14,TV Shows,0,1,2017,February
s7745,Movie,Pitaah,Mahesh Manjrekar,India,2018-03-01,2002,TV-MA,"Dramas, International Movies, Music & Musicals",127,0,2018,March
s7746,Movie,"Pizza, birra, faso","Israel Adrián Caetano, Bruno Stagnaro",Argentina,2018-03-15,1998,TV-MA,"Dramas, International Movies",81,0,2018,March
s7747,Movie,"Plaire, aimer et courir vite",Christophe Honoré,France,2019-07-13,2018,TV-MA,"Dramas, Independent Movies, International Movies",133,0,2019,July
s7749,TV Show,Planet Earth: The Complete Collection,Alastair Fothergill,United Kingdom,2015-04-22,2006,TV-PG,"British TV Shows, Docuseries, International TV Shows",0,1,2015,April
s7750,Movie,Planet Hulk,Sam Liu,United States,2020-06-01,2010,TV-14,"Action & Adventure, Sci-Fi & Fantasy",81,0,2020,June
s7751,Movie,Planetarium,Rebecca Zlotowski,France,2018-01-01,2016,TV-MA,"Dramas, International Movies",108,0,2018,January
s7752,Movie,Platoon,Oliver Stone,United States,2020-11-01,1986,R,"Action & Adventure, Classic Movies, Dramas",120,0,2020,November
s7753,Movie,Playing for Time,"Daniel Mann, Joseph Sargent",United States,2017-12-01,1980,TV-14,Dramas,149,0,2017,December
s7754,Movie,Playing Hard,Jean-Simon Chartier,Canada,2019-04-05,2018,TV-MA,"Documentaries, International Movies",92,0,2019,April
s7755,Movie,Pope Francis: A Man of His Word,Wim Wenders,Switzerland,2019-01-03,2018,PG,"Documentaries, Faith & Spirituality, International Movies",96,0,2019,January
s7756,Movie,Popeye,Robert Altman,United States,2019-11-24,1980,PG,"Action & Adventure, Children & Family Movies, Comedies",114,0,2019,November
s7758,Movie,Porto,Gabe Klinger,Portugal,2018-04-16,2016,TV-MA,"Dramas, Independent Movies, Romantic Movies",77,0,2018,April
s7759,Movie,Postcards from London,Steve McLean,United Kingdom,2019-02-19,2018,TV-MA,"Dramas, Independent Movies, LGBTQ Movies",90,0,2019,February
s7757,TV Show,Portlandia,Unknown,United States,2019-09-25,2018,TV-14,TV Comedies,0,8,2019,September
s7779,Movie,Power Rangers Super Megaforce: The Legendary Battle (Extended),"Charlie Haskell, Koichi Sakamoto",United States,2016-01-01,2014,TV-Y7,Movies,55,0,2016,January
s7796,TV Show,Prince Jai Aur Dumdaar Viru,Bhavik Thakore,Unknown,2020-10-18,2017,TV-Y,"Kids' TV, TV Comedies",0,1,2020,October
s7789,Movie,Power Rangers: Megaforce: The Robo Knight Before Christmas,James Barr,United States,2016-01-01,2013,TV-Y7,Children & Family Movies,24,0,2016,January
s7790,Movie,Prague,Ashish R. Shukla,India,2017-12-01,2013,TV-MA,"Dramas, Independent Movies, International Movies",106,0,2017,December
s7791,Movie,Prelude to War,Frank Capra,United States,2017-03-31,1942,TV-14,"Classic Movies, Documentaries",52,0,2017,March
s7792,Movie,Premachi Goshta,Satish Rajwade,India,2018-02-15,2013,TV-14,"International Movies, Romantic Movies",127,0,2018,February
s7793,Movie,Prescription Thugs,"Chris Bell, Josh Alexander, Greg Young",United States,2016-04-15,2015,NR,Documentaries,86,0,2016,April
s7794,Movie,Primal Fear,Gregory Hoblit,United States,2019-12-01,1996,R,"Dramas, Thrillers",131,0,2019,December
s7795,Movie,Prince Charming,Wong Jing,Hong Kong,2018-08-31,1984,TV-14,"Comedies, International Movies, Romantic Movies",93,0,2018,August
s7797,Movie,Princess Cyd,Stephen Cone,United States,2018-02-05,2017,TV-MA,"Dramas, Independent Movies, LGBTQ Movies",97,0,2018,February
s7798,Movie,Professor Mack,Christopher Nolen,United States,2019-08-06,2018,TV-MA,"Comedies, Romantic Movies",84,0,2019,August
s7800,Movie,Prosecuting Evil: The Extraordinary World of Ben Ferencz,Barry Avrich,Canada,2019-06-01,2019,TV-MA,Documentaries,83,0,2019,June
s7802,Movie,Pukar,Rajkumar Santoshi,India,2018-03-01,2000,TV-14,"Action & Adventure, Dramas, International Movies",165,0,2018,March
s7803,Movie,Pulp Fiction,Quentin Tarantino,United States,2019-01-01,1994,R,"Classic Movies, Cult Movies, Dramas",154,0,2019,January
s7804,Movie,Punjab 1984,Anurag Singh,Canada,2017-11-01,2014,TV-14,"Dramas, International Movies",158,0,2017,November
s7805,Movie,Pusher,Luis Prieto,United Kingdom,2017-12-27,2012,R,Action & Adventure,89,0,2017,December
s7806,Movie,Pyaar Ka Punchnama,Luv Ranjan,India,2017-05-01,2011,TV-14,"Comedies, Dramas, International Movies",149,0,2017,May
s7808,Movie,Q Ball,Michael Tolajian,United States,2020-03-11,2019,TV-MA,"Documentaries, Sports Movies",96,0,2020,March
s7810,Movie,Quantum of Solace,Marc Forster,United Kingdom,2020-08-31,2008,PG-13,Action & Adventure,106,0,2020,August
s7812,Movie,Queen of the Desert,Werner Herzog,United States,2019-04-06,2015,PG-13,Dramas,128,0,2019,April
s7815,Movie,R.L. Stine's Mostly Ghostly,Richard Correll,United States,2018-08-01,2008,PG,"Children & Family Movies, Comedies",98,0,2018,August
s7817,Movie,Race to Witch Mountain,Andy Fickman,United States,2019-07-01,2009,PG,Children & Family Movies,99,0,2019,July
s7818,Movie,Rachel Getting Married,Jonathan Demme,United States,2019-09-01,2008,R,"Dramas, Independent Movies",113,0,2019,September
s7819,Movie,Radical: the Controversial Saga of Dada Figueiredo,Raphael Erichsen,Brazil,2017-04-12,2013,TV-MA,"Documentaries, International Movies, Sports Movies",71,0,2017,April
s7820,Movie,Radiopetti,Hari Viswanath,India,2017-01-01,2015,TV-PG,"Dramas, International Movies",83,0,2017,January
s7821,Movie,Raging Bull,Martin Scorsese,United States,2019-10-01,1980,R,"Classic Movies, Dramas, Sports Movies",129,0,2019,October
s7822,Movie,Rahasya,Manish Gupta,India,2018-03-01,2015,TV-14,"Dramas, International Movies",117,0,2018,March
s7823,Movie,Raiders!: The Story of the Greatest Fan Film Ever Made,"Jeremy Coon, Tim Skousen",United States,2016-09-16,2015,NR,Documentaries,93,0,2016,September
s7824,Movie,Railroad Tigers,Ding Sheng,China,2017-08-19,2016,TV-14,"Action & Adventure, Comedies, International Movies",124,0,2017,August
s7825,Movie,Raja Hindustani,Dharmesh Darshan,India,2017-05-01,1996,TV-14,"Dramas, International Movies, Romantic Movies",177,0,2017,May
s7826,Movie,Rajnigandha,Basu Chatterjee,India,2019-12-31,1974,TV-PG,"Comedies, Dramas, Independent Movies",104,0,2019,December
s7827,Movie,Ralph Breaks the Internet: Wreck-It Ralph 2,"Phil Johnston, Rich Moore",United States,2019-06-11,2018,PG,"Children & Family Movies, Comedies",113,0,2019,June
s7828,Movie,Ram Teri Ganga Maili,Raj Kapoor,India,2019-12-31,1985,TV-14,"Classic Movies, Dramas, International Movies",178,0,2019,December
s7830,Movie,Ramen Shop,Eric Khoo,Singapore,2019-07-31,2018,TV-PG,"Dramas, International Movies",90,0,2019,July
s7831,Movie,Ramji Londonwaley,Sanjay Dayma,India,2019-12-31,2005,TV-14,"Comedies, Dramas, International Movies",154,0,2019,December
s7832,Movie,Rampant,Kim Sung-hoon,South Korea,2019-05-26,2018,TV-MA,"Action & Adventure, Horror Movies, International Movies",122,0,2019,May
s7833,Movie,Ranbhool,Girish Joshi,India,2018-03-15,2010,TV-MA,"Horror Movies, International Movies, Thrillers",115,0,2018,March
s7834,Movie,Rangreza,Amir Mohiuddin,Pakistan,2018-08-01,2017,TV-14,"Dramas, International Movies, Music & Musicals",126,0,2018,August
s7835,Movie,Rats,Morgan Spurlock,United States,2016-12-16,2016,NR,Documentaries,88,0,2016,December
s7837,Movie,Reaction,Husam El-Gohari,Egypt,2019-06-20,2011,TV-14,"Dramas, International Movies",99,0,2019,June
s7838,Movie,Ready,Anees Bazmee,India,2017-10-22,2011,TV-PG,"Comedies, International Movies, Romantic Movies",144,0,2017,October
s7849,Movie,Refugee,"Clementine Malpas, Leslie Knott",Unknown,2017-03-10,2016,TV-PG,Documentaries,24,0,2017,March
s7840,Movie,Rebel Without a Cause,Nicholas Ray,United States,2019-11-01,1955,PG-13,"Classic Movies, Dramas",111,0,2019,November
s7842,Movie,Recall,Michael James Regan,Canada,2019-06-25,2018,TV-MA,Dramas,73,0,2019,June
s7844,Movie,Red Christmas,Craig Anderson,Australia,2017-12-11,2016,TV-MA,Horror Movies,81,0,2017,December
s7845,Movie,Red Dawn,John Milius,United States,2019-12-31,1984,PG-13,"Action & Adventure, Cult Movies",114,0,2019,December
s7846,Movie,Red Oleanders Raktokarobi,Amitava Bhattacharya,India,2018-09-15,2017,TV-14,"Dramas, International Movies",112,0,2018,September
s7847,Movie,Red Trees,Marina Willer,United Kingdom,2018-03-24,2017,TV-PG,"Documentaries, International Movies",80,0,2018,March
s7850,Movie,Regatta,Mohamed Samy,Egypt,2019-05-09,2015,TV-MA,"Action & Adventure, Dramas, International Movies",100,0,2019,May
s7852,Movie,Reincarnated,Andy Capper,United States,2016-06-13,2012,R,"Documentaries, Music & Musicals",96,0,2016,June
s7853,Movie,Rembat,Shamyl Othman,Malaysia,2017-08-21,2015,TV-PG,"Action & Adventure, Comedies, International Movies",88,0,2017,August
s7854,Movie,Remember,Atom Egoyan,Canada,2018-07-26,2015,R,"Action & Adventure, Dramas",95,0,2018,July
s7855,Movie,Remember Me,Allen Coulter,United States,2020-08-01,2010,PG-13,"Dramas, Romantic Movies",112,0,2020,August
s7856,Movie,Rememory,Mark Palansky,United Kingdom,2020-06-01,2017,PG-13,"Dramas, Sci-Fi & Fantasy",112,0,2020,June
s7976,Movie,Secrets of Scotland Yard,Susannah Ward,United Kingdom,2017-04-22,2013,TV-14,Documentaries,55,0,2017,April
s7858,Movie,Resident Evil: Afterlife,Paul W.S. Anderson,Germany,2020-01-01,2010,R,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",97,0,2020,January
s7859,Movie,Residente,René Pérez Joglar,United States,2018-01-01,2017,TV-MA,"Documentaries, Music & Musicals",97,0,2018,January
s7860,Movie,Restless Creature: Wendy Whelan,"Linda Saffire, Adam Schlesinger",United States,2017-09-26,2016,TV-MA,Documentaries,94,0,2017,September
s7861,Movie,Return To The 36th Chamber,Chia-Liang Liu,Hong Kong,2018-08-16,1980,R,"Action & Adventure, Comedies, International Movies",97,0,2018,August
s7862,Movie,Revelations,Vijay Jayapal,India,2017-03-01,2016,NR,"Dramas, International Movies",118,0,2017,March
s7864,Movie,Revenge of the Green Dragons,"Andrew Lau Wai-Keung, Andrew Loo",Hong Kong,2018-07-21,2014,R,"Action & Adventure, Dramas, Independent Movies",95,0,2018,July
s7865,TV Show,Revolting Rhymes,"Jani Lachauer, Jakob Schuh",United Kingdom,2018-02-01,2017,TV-PG,"British TV Shows, Kids' TV",0,1,2018,February
s7866,Movie,Revolutionary Road,Sam Mendes,United States,2019-11-01,2008,R,"Dramas, Romantic Movies",120,0,2019,November
s7867,Movie,Rezeta,Fernando Frías De La Parra,Mexico,2016-12-03,2012,NR,"Dramas, Independent Movies, International Movies",84,0,2016,December
s7869,Movie,Righteous Kill,Jon Avnet,United States,2019-06-01,2008,R,"Dramas, Thrillers",101,0,2019,June
s7870,Movie,Ringan,Makarand Mane,India,2018-05-01,2015,TV-14,"Dramas, International Movies",103,0,2018,May
s7872,Movie,Rise of the Zombie,"Devaki Singh, Luke Kenny",India,2017-12-15,2013,TV-MA,"Horror Movies, International Movies",83,0,2017,December
s7874,Movie,Rivaaz,Ashok Nanda,India,2017-11-01,2011,TV-MA,"Dramas, Independent Movies, International Movies",107,0,2017,November
s7875,Movie,Road to Sangam,Amit Rai,India,2019-12-31,2010,TV-14,"Dramas, Independent Movies, International Movies",136,0,2019,December
s7876,Movie,Road to Yesterday,Ishaya Bako,Nigeria,2016-07-01,2015,TV-14,"Dramas, International Movies",96,0,2016,July
s7877,Movie,Roberto Saviano: Writing Under Police Protection,Pierfrancesco Diliberto,Italy,2018-05-01,2016,TV-14,"Documentaries, International Movies",45,0,2018,May
s7878,Movie,Robin Hood: The Rebellion,Nicholas Winter,United Kingdom,2019-05-01,2018,TV-14,"Action & Adventure, Independent Movies, International Movies",92,0,2019,May
s7894,Movie,Roots,Shweta Basu Prasad,Unknown,2017-11-01,2016,TV-PG,"Documentaries, International Movies, Music & Musicals",62,0,2017,November
s7880,Movie,Rocky,John G. Avildsen,United States,2019-08-01,1976,PG,"Action & Adventure, Classic Movies, Dramas",120,0,2019,August
s7881,Movie,Rocky II,Sylvester Stallone,United States,2019-08-01,1979,PG,"Dramas, Sports Movies",119,0,2019,August
s7882,Movie,Rocky III,Sylvester Stallone,United States,2019-08-01,1982,PG,"Dramas, Sports Movies",100,0,2019,August
s7883,Movie,Rocky IV,Sylvester Stallone,United States,2019-08-01,1985,PG,"Dramas, Sports Movies",92,0,2019,August
s7884,Movie,Rocky V,John G. Avildsen,United States,2019-08-01,1990,PG-13,"Dramas, Sports Movies",104,0,2019,August
s7885,Movie,Roger Corman's Death Race 2050,G.J. Echternkamp,United States,2017-01-17,2017,R,"Action & Adventure, Sci-Fi & Fantasy",93,0,2017,January
